id,text,dataset,anger,fear,joy,sadness,disgust,surprise,primary_anger,secondary_anger,primary_disgust,secondary_disgust,primary_fear,secondary_fear,primary_joy,secondary_joy,primary_sadness,secondary_sadness,primary_surprise,secondary_surprise
21225,The moment you bring her to meet your best friend and you're nervous af! 😬😆 #nervous #thefriendtest,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21226,@ChrissyCostanza and have social anxiety. There is many awkward things wrong with me. 😄,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21227,"@chutneysupercat hi lovely brownie, MM is calling me tuppytupperware.. its awful",dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21228,Northampton are awful 🙈,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21229,It really is amazing the money they give to some of these QB's #nfl #texans #brock ,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21230,It really is amazing the money they give to some of these QB's #nfl #texans #brock #terrible,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21231,@lukeshawtime terrible,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21232,@mikefreemanNFL \nIsn't OBrien supposed to be some sort of offensive genius #awful,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21233,@mikefreemanNFL \nIsn't OBrien supposed to be some sort of offensive genius ,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21234,Trying to book holiday flights on @britishairways website is becoming a #nightmare,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21235,Trying to book holiday flights on @britishairways website is becoming a ,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21236,Bout ta get my @dontbreathe on up in here! @WarrenTheaters #nervous #icantholdmybreaththatlong,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21237,Bout ta get my @dontbreathe on up in here! @WarrenTheaters  #icantholdmybreaththatlong,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21238,"#twitter #users Tweeting on twitter is like playing a game against the computer. Where's the life, Everyone too #afraid to say something?",dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21239,@ReaganBattalion That's a terrible thing to accuse Scott Baio of.,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21240,Tweeting from the sporadic wifi on the tube #perilous,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21241,Tweeting from the sporadic wifi on the tube ,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21242,Southend players always haunt Man U,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21243,"If i start growing out my mustache now, I can be Pablo Escobar for Halloween!!!",dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21244,Not the best horror ever but I like that the uncertainty,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21245,Hillary Clinton looked the other way to the Saudi war on women and their terror financing because they bought her off.,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21246,@AaliyahLove69 I would be intimidated but I would like to think I would have manned up and helped.,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21247,"it's horrible cos no one can relate,  everyone is happy and dandy in one way or another",dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21248,@CesarSampao @thisisbolton don't get me started on town centre. Used to go every week.... not been for 18 months #horrible,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21249,@CesarSampao @thisisbolton don't get me started on town centre. Used to go every week.... not been for 18 months ,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21250,"Gahh...BT, in queue for 30 minutes.. Now put through to BT Sport dept to cancel... back in a queue again... #shocking",dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21251,"Gahh...BT, in queue for 30 minutes.. Now put through to BT Sport dept to cancel... back in a queue again... ",dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21252,Staff on @ryainair FR1005. Asked for info and told to look online. You get what you pay for. #Ryanair @STN_Airport #Compensation ,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21253,Staff on @ryainair FR1005. Asked for info and told to look online. You get what you pay for. #Ryanair @STN_Airport #Compensation #awful,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21254,An adviser to the #European #Union’s top #court said #Hamas and the #Tamil #Tigers should be taken off the EU’s #terror list.#lka,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21255,So about 18mths ago i signed up to @Lumo_Energy for their @VirginAustralia / Velocity FF deal. 18 months in still no FF points #shocking,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
21256,So about 18mths ago i signed up to @Lumo_Energy for their @VirginAustralia / Velocity FF deal. 18 months in still no FF points ,dev.target,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
30823,"@theclobra lol I thought maybe, couldn't decide if there was levity or not",dev.target,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30824,Nawaz Sharif is getting more funnier than @kapilsharmak9 day by day. #laughter #challenge #kashmir #baloch,dev.target,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30825,Nawaz Sharif is getting more funnier than @kapilsharmak9 day by day.  #challenge #kashmir #baloch,dev.target,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30826,@tomderivan73 😁...I'll just people watch and enjoy a rare show of optimism,dev.target,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30827,I love my family so much #lucky #grateful #smartassfamily  #love,dev.target,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30828,I love my family so much #lucky #grateful #smartassfamily #hilarious #love,dev.target,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30829,"@Casper10666 I assure you there is no laughter, but increasing anger at the costs, and arrogance of Westminster.",dev.target,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30830,"If any trump supporters and Hillary haters wanna chirp some weak minded, pandering liberals just tweet at @EmmyA2 @snickerfritz04",dev.target,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30831,Google caffeine-an sprightly lengthening into the corridor re seo: WgJ,dev.target,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
