id,text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,dataset,platform,primary_anger,secondary_anger,primary_disgust,secondary_disgust,primary_fear,secondary_fear,primary_joy,secondary_joy,primary_sadness,secondary_sadness,primary_surprise,secondary_surprise,nulls
2017-En-40565,@m_giacchino will this be aired on radio or filmed? Lots of fans over the pond too! #wales #lost,False,False,False,False,True,False,True,False,True,False,False,train,twitter,False,False,False,False,False,False,True,True,True,True,False,False,0
2017-En-21772,"@GambinoDeeJay @Linda76Graham @mikeeshy \n\nAnd also, trying to find it on Youtube is a fucking nightmare.",True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-30068,"@TheSandraGal Glad to see that you're having fun in the sun. Water sports are always fun, challenging, and exhilarating. #happiness #beauty",False,False,False,False,True,True,True,False,False,False,True,train,twitter,False,False,False,False,False,False,True,True,False,False,False,True,0
2017-En-11436,@Bungie spent over 2 fucking hours and still can't get that dam SIVA fragment on Fellwinters peak mountain ,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-22096,@andreasarahco do you actually heely on campus bc this should scare you,False,False,False,True,False,False,False,False,False,False,False,train,twitter,False,False,False,False,True,True,False,False,False,False,False,False,0
2017-En-21099,#GetSmartWithARQ is a smart way to start investing and #whiteicenetwork is smart source 2 #start #skilled #manpower #recruitment for ur firm,False,True,False,False,True,False,True,False,False,True,False,train,twitter,False,False,False,False,False,False,True,True,False,False,True,True,0
2017-En-21874,Omg I actually thought she was going to jump. #bully #SouthPark20 #southpark,False,True,False,False,False,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,False,True,False,False,False,False,0
2017-En-20961,@STLouis_RamsFan their whole team is limited when they're on the field. ,False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-41038,"Happy Birthday, LOST! / #lost #dharmainitiative #12years #22september2004 #oceanic815",False,False,False,False,True,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-22007,"#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside. #depression  #anxietyprobz",False,False,False,True,False,False,False,False,True,False,False,train,twitter,False,False,False,False,True,True,False,False,True,True,False,False,0
2017-En-31143,"This night is sparkling, don't you let it go! I'm wonderstruck, blushing all the way home..' #ValerieBot",False,False,False,False,True,True,True,False,False,True,False,train,twitter,False,False,False,False,False,False,True,True,False,False,True,True,0
2017-En-30188,The current run of superman continues to be a delight! You can feel the love poured into it by everone on the creative team #superman,False,False,False,False,True,True,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-11477,People who go the speed limit irritate me,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-40714,#FF \n\n@The_Family_X \n\n#soul #blues &amp; #rock #band\n\n#music from the #heart\n\nWith soul &amp; #passion \n\nXx 🎶 xX,False,False,False,False,True,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-22201,Last @LGCanada product I buy - I promise! Absolutely  #CustomerService,True,True,True,False,False,False,True,False,False,False,False,train,twitter,True,True,True,True,False,False,False,True,False,False,False,False,0
2017-En-20269,@DaniQays @AJENews ohh.. so here comes sense from terror supporting stone pelting vandalizing ppl who gather b4 protests to announce ...,True,False,True,True,False,False,False,False,False,False,False,train,twitter,True,True,True,True,True,True,False,False,False,False,False,False,0
2017-En-41192,@jamiesmart Huh! It's always my fault isn't it &gt;:( #huff #sulk,True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-10265,@StarklyDark 'I know you trusted me.' His words were soft as he ignored the anger and focused on the hurt beneath. 'I know I screwed up.' --,True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-21785,@HMiglino @CParks777 @Coco_Wms @bodyfit67 @TruthEqualsFact @politicususa I have never been more anxious of a election in my life‼️ ,False,False,False,True,False,False,False,False,False,False,False,train,twitter,False,False,False,False,True,True,False,False,False,False,False,False,0
2017-En-31371,"@Johncrookshanks 'Elizabeth Smith!' She said with a cheery smile 'Pleasure to meet you, sir! Where have you travelled from?'",False,True,False,False,True,False,True,False,False,False,True,train,twitter,False,False,False,False,False,False,True,True,False,False,False,True,0
2017-En-20844,My fav #movies are #horror but they don't make them like they used too. Haven't seen a great one in years,False,False,True,False,False,False,False,False,True,False,False,train,twitter,False,False,True,True,False,False,False,False,True,True,False,False,0
2017-En-11565,"James: no 500k, no 50k, no 25k, no 10k. You fucked up. #bb18 #bitter  #shouldofVotedforNicole",True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-21703,I'd like to bridge the divide between Right and Left Twitter and say that the new Tweet truncating thing is fucking awful.,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-21908,@AzyraiZelo I am shy xD,False,False,False,True,False,False,False,True,True,False,False,train,twitter,False,False,False,False,True,True,False,False,True,True,False,False,0
2017-En-11008,After what just happened. In need to smoke. ,True,False,False,False,False,False,False,False,False,False,False,train,twitter,True,True,False,False,False,False,False,False,False,False,False,False,0
2017-En-31214,@ATrumping hahahahahaha!! Oh gosh. You are hilarious. A black man trying to keep racism alive. Get out of here man.,True,False,True,False,True,False,True,False,False,False,False,train,twitter,True,True,True,True,False,False,True,True,False,False,False,False,0
2017-En-11581,Joes gf started singing all star and then Joe got angry and was all sing it right and started angrily singing it back at her,True,False,False,False,False,False,False,False,False,False,False,train,twitter,True,True,False,False,False,False,False,False,False,False,False,False,0
2017-En-10528,Chris ate all my mac n cheese so imma eat all his taffy #revenge,True,False,True,False,True,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,True,True,False,False,False,False,0
2017-En-30587,"@JohnDotWhite I remember its heyday, but these ladies range in age from, I'd say, mid-30s to early 70s.",False,True,False,False,True,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-21182,@BuzzFeed so this houses will get into my instestines and scare my poop and I'll shit my pants?,True,False,True,True,False,False,False,False,False,False,False,train,twitter,True,True,True,True,True,True,False,False,False,False,False,False,0
2017-En-41158,I came to work for no reason 😩🔫\nI could've stayed in bed,True,False,False,False,False,False,False,True,True,False,False,train,twitter,True,True,False,False,False,False,False,False,True,True,False,False,0
2017-En-20389,That old lady is cray cray #scared #BellaIsSoCute #awe #Empire,False,False,False,True,False,False,False,False,False,False,False,train,twitter,False,False,False,False,True,True,False,False,False,False,False,False,0
2017-En-21683,@MatherFamilys @SDICenter @CAllstadt \n\ndo REDNECKS intellectually intimidate you and force you to be their dancing clown?,True,False,True,False,False,False,False,True,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,True,False,False,0
2017-En-20110,hi my names anxiety and i have shaun,False,False,False,True,False,False,False,False,False,False,False,train,twitter,False,False,False,False,True,True,False,False,False,False,False,False,0
2017-En-30921,"Sometimes I like to talk about my sadness.  Other times, I just want to be distracted by friends, laughter, shopping, eating...  \n\n#MHChat",False,False,True,False,False,False,False,False,True,False,False,train,twitter,False,False,True,True,False,False,False,False,True,True,False,False,0
